code,name,description,material,size,fragm,cultlayer,image_file,group_key,is_mask,part_extracted,part_norm,name_norm,name_is_uncertain,name_is_missing,material_norm,material_is_missing,split
Т-12-Р3-1541,Миска,Миски красноглиняной с коричневой поливой внутри профиля фр-т,Керамика,"D15,5 см",Фрагмент,6 (слой периода существования построек),dataset\Т-12-Р3-1541_orig.jpg,Т-12-Р3-1541,False,профиль,профиль,Миска,False,False,Керамика,False,train_inner
Т-12-Р3-1550,Тарелка,Тарелки красноглиняной с желтыми разводами по коричневой поливе внутри профиля фр-т,Керамика,D15 см,Фрагмент,6 (слой периода существования построек),dataset\Т-12-Р3-1550_orig.jpg,Т-12-Р3-1550,False,профиль,профиль,Тарелка,False,False,Керамика,False,train_inner
Т-12-Р3-1567,Изразец,Изразца красноглиняного печного рельефно-расписного пояска фр-т,Керамика,"14,6х11х2,5 см",Фрагмент,5 (слой разрушения построек),dataset\Т-12-Р3-1567_orig.jpg,Т-12-Р3-1567,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Т-12-Р3-1568,Изразец,Изразца красноглиняного печного рельефно-расписного с румпой фр-т,Керамика,"14,5х13,5х2,3 см",Фрагмент,5 (слой разрушения построек),dataset\Т-12-Р3-1568_orig.jpg,Т-12-Р3-1568,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Т-12-Р3-1569,Изразец,Изразца красноглиняного печного рельефно-расписного короны с румпой фр-т,Керамика,"21,2х20х3,3 см",Фрагмент,5 (слой разрушения построек),dataset\Т-12-Р3-1569_orig.jpg,Т-12-Р3-1569,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Т-12-Р3-1570,Изразец,Изразца красноглиняного печного рельефно-расписного с белой поливой снаружи карниза фр-т,Керамика,"21,2х11,8х3 3 см",Фрагмент,5 (слой разрушения построек),dataset\Т-12-Р3-1570_orig.jpg,Т-12-Р3-1570,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Т-12-Р3-1575,Изразец,Изразца красноглиняного печного рельефно-расписного карниза с румпой фр-т,Керамика,"14,2х9,2х3,3 см",Фрагмент,5 (слой разрушения построек),dataset\Т-12-Р3-1575_orig.jpg,Т-12-Р3-1575,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Т-12-Р3-1578,Изразец,Изразца красноглиняного печного рельефно-расписного фр-т,Керамика,"14,5х12,7х3,4 см",Фрагмент,5 (слой разрушения построек),dataset\Т-12-Р3-1578_orig.jpg,Т-12-Р3-1578,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Т-12-Р3-1581,Изразец,Изразца красноглиняного печного с белой поливой снаружи пояска с румпой фр-т,Керамика,"18х12,8х3,7 см",Фрагмент,5 (слой разрушения построек),dataset\Т-12-Р3-1581_orig.jpg,Т-12-Р3-1581,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Т-12-Р3-1985,Миска,Миски красноглиняной с зеленой поливой внутри профиля фр-т,Керамика,D17 см,Фрагмент,5 (слой разрушения постройки),dataset\Т-12-Р3-1985_orig.jpg,Т-12-Р3-1985,False,профиль,профиль,Миска,False,False,Керамика,False,train_inner
Т-12-Р3-2035,Тарелка,Тарелка красноглиняная фрагментированная с коричневыми разводами по желтой и белой поливе внутри и белой снаружи,Керамика,"D23,2 см",Фрагмент,7 (слой строительства постройки 2),dataset\Т-12-Р3-2035_orig.jpg,Т-12-Р3-2035,False,общий_фрагмент,общий_фрагмент,Тарелка,False,False,Керамика,False,train_inner
Т-12-Р3-2194,Тарелка,Тарелки фаянсовой с серой поливой внутри и снаружи с клеймом снаружи профиля фр-т,Фаянс,"D20,4 см",Фрагмент,6 (слой периода существования построек),dataset\Т-12-Р3-2194_orig.jpg,Т-12-Р3-2194,False,профиль,профиль,Тарелка,False,False,Фаянс,False,train_inner
Т-12-Р3-2245,Миска,Миска красноглиняная с коричневой поливой внутри с венчиком со сливом,Керамика,"D15,4 см",Фрагмент,7 (слой строительства постройки 2),dataset\Т-12-Р3-2245_orig.jpg,Т-12-Р3-2245,False,венчик,венчик,Миска,False,False,Керамика,False,train_inner
Т-12-Р3-2250,Изразец,Изразца белоглиняного рельефно-расписного с коричневой поливой снаружи карниза фр-т,Керамика,,Фрагмент,6 (слой периода существования построек),dataset\Т-12-Р3-2250_orig.jpg,Т-12-Р3-2250,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Т-12-Р3-2256,Блюдце,Блюдца фарфорового с клеймом снаружи профиля фр-т,Фарфор,"D14,2 см",Фрагмент,6 (слой периода существования построек),dataset\Т-12-Р3-2256_orig.jpg,Т-12-Р3-2256,False,профиль,профиль,Блюдце,False,False,Фарфор,False,train_inner
Т-12-Р3-2365,Миска,Миска красноглиняная,Керамика,"D16,3 см",Целый,5 (слой разрушения построек),dataset\Т-12-Р3-2365_orig.jpg,Т-12-Р3-2365,False,,целый_предмет,Миска,False,False,Керамика,False,train_inner
Т-12-Р3-2642,Изразец,Изразца стенового красноглиняного рельефного с румпой фр-т,Керамика,"11,7х11,5х6 ,5 см",Фрагмент,5 (слой разрушения построек),dataset\Т-12-Р3-2642_orig.jpg,Т-12-Р3-2642,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Т-12-Р3-2647,Изразец,Изразца печного красноглиняного рельефно-расписного с белой поливой снаружи вставки с румпой фр-т,Керамика,"18,9х17,1х3 см",Фрагмент,5 (слой разрушения построек),dataset\Т-12-Р3-2647_orig.jpg,Т-12-Р3-2647,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Т-12-Р3-2659,Изразец,Изразца печного красноглиняного рельефного пояска с румпой фр-т,Керамика,"13,7х12,8х3,3 см",Фрагмент,5 (слой разрушения построек),dataset\Т-12-Р3-2659_orig.jpg,Т-12-Р3-2659,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Т-12-Р3-2660,Изразец,Изразца печного красноглиняного углового рельефного с румпой фр-т,Керамика,"23,9х10,5х2,4 см",Фрагмент,5 (слой разрушения построек),dataset\Т-12-Р3-2660_orig.jpg,Т-12-Р3-2660,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Т-12-Р3-2937,Миска,Миска красноглиняная со сливом с зеленой поливой внутри,Керамика,"D16,5",Целый,6 (слой периода существования построек),dataset\Т-12-Р3-2937_orig.jpg,Т-12-Р3-2937,False,,целый_предмет,Миска,False,False,Керамика,False,train_inner
Т-12-Р4-1075,Крышка,Крышка белоглиняная округлой формы,Керамика,"D 3,8 см",Целый,6 (слой периода сущестования построек 1-4),dataset\Т-12-Р4-1075_orig.jpg,Т-12-Р4-1075,False,крышка,целый_предмет,Крышка,False,False,Керамика,False,train_inner
Т-12-Р4-1084,Миска,Миски красноглиняной с коричневой поливой внутри венчика фр-т,Керамика,D 17 см,Фрагмент,5 (слой разрушения построек 1-4),dataset\Т-12-Р4-1084_orig.jpg,Т-12-Р4-1084,False,венчик,венчик,Миска,False,False,Керамика,False,train_inner
Т-12-Р4-1086,Тарелка,Тарелки фаянсовой донца с клеймом фр-т,Фаянс,,Фрагмент,5 (слой разрушения построек 1-4),dataset\Т-12-Р4-1086_orig.jpg,Т-12-Р4-1086,False,донце,донце,Тарелка,False,False,Фаянс,False,train_inner
Т-12-Р4-1097,Миска,Миски красноглиняной с зеленой поливой внутри профиль,Керамика,D 15 см,Фрагмент,6 (слой периода сущестования построек 1-4),dataset\Т-12-Р4-1097_orig.jpg,Т-12-Р4-1097,False,профиль,профиль,Миска,False,False,Керамика,False,train_inner
Т-12-Р4-1102,Миска,Миска со сливом красноглиняная с зеленой поливой внутри,Керамика,D 16 см,Целый,6 (слой периода сущестования построек 1-4),dataset\Т-12-Р4-1102_orig.jpg,Т-12-Р4-1102,False,,целый_предмет,Миска,False,False,Керамика,False,train_inner
Т-12-Р4-1107,Изразец,Изразца красноглиняного с рельефным растительным орнаментом по зеленой поливе лицевой части с румпой,Керамика,"16,5 х 11,5х 1,5; h=2,5 см",Фрагмент,2 (слой строительного мусора XX в.),dataset\Т-12-Р4-1107_orig.jpg,Т-12-Р4-1107,False,,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Т-12-Р4-1118,Изразец,Изразца красноглиняного с зеленой поливой снаружи лицевой части с румпой фр-т,Керамика,"10 х 8,6 х 2,2; h=4 см",Фрагмент,6 (слой периода сущестования построек 1-4),dataset\Т-12-Р4-1118_orig.jpg,Т-12-Р4-1118,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
Т-12-Р4-1123,Тарелка,Тарелки фаянсовой с синим цветочным орнаментом внутри профиль,Фаянс,D 19 см,Фрагмент,2 (слой строительного мусора XX в.),dataset\Т-12-Р4-1123_orig.jpg,Т-12-Р4-1123,False,профиль,профиль,Тарелка,False,False,Фаянс,False,train_inner
Т-12-Р4-1137,Миска,Миски красноглиняной с коричневой поливой снаружи и белой поливой внутри профиль,Керамика,D 22 см,Фрагмент,2 (слой строительного мусора XX в.),dataset\Т-12-Р4-1137_orig.jpg,Т-12-Р4-1137,False,профиль,профиль,Миска,False,False,Керамика,False,train_inner
Т-12-Р4-1141,Крышка,Крышки фаянсовой профиль,Фаянс,D 28 см,Фрагмент,2 (слой строительного мусора XX в.),dataset\Т-12-Р4-1141_orig.jpg,Т-12-Р4-1141,False,профиль,профиль,Крышка,False,False,Фаянс,False,train_inner
Т-12-Р4-1161,Миска,Миски красноглиняной с зеленой поливой внутри профиль,Керамика,D 17 см,Фрагмент,6 (слой периода сущестования построек 1-4),dataset\Т-12-Р4-1161_orig.jpg,Т-12-Р4-1161,False,профиль,профиль,Миска,False,False,Керамика,False,train_inner
Т-12-Р4-1162,Миска,Миски красноглиняной профиль,Керамика,D 15 см,Фрагмент,6 (слой периода сущестования построек 1-4),dataset\Т-12-Р4-1162_orig.jpg,Т-12-Р4-1162,False,профиль,профиль,Миска,False,False,Керамика,False,train_inner
Т-12-Р4-1203,Крышка,Сосуда фарфорового крышка,Фарфор,D 8 см,Целый,5 (слой разрушения построек 1-4),dataset\Т-12-Р4-1203_orig.jpg,Т-12-Р4-1203,False,крышка,целый_предмет,Крышка,False,False,Фарфор,False,train_inner
Т-12-Р4-1204,Блюдце,Блюдца фарфорового профиль с клеймом на донце,Фарфор,D 13 см,Фрагмент,5 (слой разрушения построек 1-4),dataset\Т-12-Р4-1204_orig.jpg,Т-12-Р4-1204,False,донце,донце,Блюдце,False,False,Фарфор,False,train_inner
Т-12-Р4-1205,Блюдце,Блюдца фарфорового с цветочным орнаментом внутри профиль,Фарфор,D 14 см,Фрагмент,5 (слой разрушения построек 1-4),dataset\Т-12-Р4-1205_orig.jpg,Т-12-Р4-1205,False,профиль,профиль,Блюдце,False,False,Фарфор,False,train_inner
Т-12-Р4-1207,Тарелка,Тарелки фаянсовой с красным цветочным орнаментом внутри донца с клеймом фр-т,Фаянс,,Фрагмент,5 (слой разрушения построек 1-4),dataset\Т-12-Р4-1207_orig.jpg,Т-12-Р4-1207,False,донце,донце,Тарелка,False,False,Фаянс,False,train_inner
Т-12-Р4-1210,Блюдце,Блюдца фарфорового профиль с клеймом на донце,Фарфор,D 13 см,Фрагмент,5 (слой разрушения построек 1-4),dataset\Т-12-Р4-1210_orig.jpg,Т-12-Р4-1210,False,донце,донце,Блюдце,False,False,Фарфор,False,train_inner
Т-12-Р4-1218,Блюдце,Блюдца фарфорового с цветочным орнаментом внутри донца с клеймом фр-т,Фарфор,,Фрагмент,5 (слой разрушения построек 1-4),dataset\Т-12-Р4-1218_orig.jpg,Т-12-Р4-1218,False,донце,донце,Блюдце,False,False,Фарфор,False,train_inner
Т-12-Р4-1224,Крышка,Крышки красноглиняной с коричневой поливой снаружи профиль,Керамика,D 19 см,Фрагмент,5 (слой разрушения построек 1-4),dataset\Т-12-Р4-1224_orig.jpg,Т-12-Р4-1224,False,профиль,профиль,Крышка,False,False,Керамика,False,train_inner
Т-12-Р4-1246,Крышка,Крышка фаянсовая фигурная с рельефным растительным орнаментом фрагментированная,Фаянс,D 8 см,Фрагмент,5 (слой разрушения построек 1-4),dataset\Т-12-Р4-1246_orig.jpg,Т-12-Р4-1246,False,крышка,крышка,Крышка,False,False,Фаянс,False,train_inner
ВО-1л58-2017-0012,Изразец,"Изразца прямоугольного стенового красноглиняного с белой поливой фр-т, румпа утрачена",Керамика,"19,5+ х 16+ х 1,5 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0012_orig.jpg,ВО-1л58-2017-0012,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
ВО-1л58-2017-0013,Изразец,"Изразец карнизный сложнопрофилированный красноглиняный с белой поливой, румпа частично утрачена",Керамика,"16,5 х 10 х 2 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0013_orig.jpg,ВО-1л58-2017-0013,False,профиль,профиль,Изразец,False,False,Керамика,False,train_inner
ВО-1л58-2017-0014,Изразец,Изразец карнизный сложнопрофилированный светлоглиняный с белой поливой,Керамика,"12,5 х 24 х 1,5; выс.рум=4 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0014_orig.jpg,ВО-1л58-2017-0014,False,профиль,профиль,Изразец,False,False,Керамика,False,train_inner
ВО-1л58-2017-0015,Изразец,Изразца карнизного сложнопрофилированный красноглиняного с белой поливой фр-т,Керамика,"11 х 5+ х 1,5; выс.рум=4 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0015_orig.jpg,ВО-1л58-2017-0015,False,профиль,профиль,Изразец,False,False,Керамика,False,train_inner
ВО-1л58-2017-0016,Изразец,"Изразца пояса красноглиняного с белой поливой фр-т, румпа утрачена",Керамика,"11,5+ х 8,5+ х 1,5 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0016_orig.jpg,ВО-1л58-2017-0016,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
ВО-1л58-2017-0017,Изразец,Изразца карнизного сложнопрофильного красноглиняного с белой поливой фр-т,Керамика,"7+ х 10+ х 1,5; выс.рум=3,5 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0017_orig.jpg,ВО-1л58-2017-0017,False,профиль,профиль,Изразец,False,False,Керамика,False,train_inner
ВО-1л58-2017-0018,Изразец,Изразца-перемычки красноглиняного с белой поливой фр-т,Керамика,"13,5+ х 4 х 1,5; выс.рум=4 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0018_orig.jpg,ВО-1л58-2017-0018,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
ВО-1л58-2017-0020,Изразец,Изразца (?) белоглиняного с белой поливой внутри и снаружи рельефного с голубой росписью фр-т,Керамика,10+ х 5+ х 1 см,Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0020_orig.jpg,ВО-1л58-2017-0020,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
ВО-1л58-2017-0022,Плитка,Плитки (напольной ?) (метлахской ?) серо-бежевой фр-т,Керамика,"14+ х 12,5+ х 1,5 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0022_orig.jpg,ВО-1л58-2017-0022,False,общий_фрагмент,общий_фрагмент,Плитка,False,False,Керамика,False,train_inner
ВО-1л58-2017-0038,Тарелка/блюдо,Тарелки/блюда красноглиняного с белым ангобом снаружи и прозрачной поливой со следами бело-зеленого орнамента внутри венчика фр-т,Керамика,Д= ок 24 см,Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0038_orig.jpg,ВО-1л58-2017-0038,False,венчик,венчик,Тарелка,True,False,Керамика,False,train_inner
ВО-1л58-2017-0047,Миска,Миски красноглиняной со следами нагара внутри и снаружи профиля фр-т,Керамика,Двен=26; Ддон=16; выс=4 см,Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0047_orig.jpg,ВО-1л58-2017-0047,False,профиль,профиль,Миска,False,False,Керамика,False,train_inner
ВО-1л58-2017-0053,Крышка,Сосуда фаянсового с белой поливой снаружи и внутри крышки фр-т,Фаянс,Д=18 см,Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0053_orig.jpg,ВО-1л58-2017-0053,False,крышка,крышка,Крышка,False,False,Фаянс,False,train_inner
ВО-1л58-2017-0055,Тарелка,Тарелки фаянсовой с белой поливой снаружи и внутри с зелеными горизонтальными тонкими полосами венчика фр-т,Фаянс,Д=24 см,Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0055_orig.jpg,ВО-1л58-2017-0055,False,венчик,венчик,Тарелка,False,False,Фаянс,False,train_inner
ВО-1л58-2017-0056,Тарелка,Тарелки фаянсовой с белой поливой снаружи и внутри венчика фр-т,Фаянс,Д=22 см,Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0056_orig.jpg,ВО-1л58-2017-0056,False,венчик,венчик,Тарелка,False,False,Фаянс,False,train_inner
ВО-1л58-2017-0072,Блюдце,Блюдца фарфорового с белой поливой снаружи и внутри с полихромной росписью полосами и цветами профиля и венчика фр-ты,Фарфор,"Двен=15; Ддон=8; выс=2,5 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0072_orig.jpg,ВО-1л58-2017-0072,False,венчик,венчик,Блюдце,False,False,Фарфор,False,train_inner
ВО-1л58-2017-0075,Блюдце,Блюдца фарфорового с белой поливой снаружи и внутри с  полихромной росписью цветами профиля фр-т,Фарфор,"Двен=15; Ддон=8,5; выс=2,5 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0075_orig.jpg,ВО-1л58-2017-0075,False,профиль,профиль,Блюдце,False,False,Фарфор,False,train_inner
ВО-1л58-2017-0076,Крышка,Чайника фарфорового заварочного с белой поливой внутри и снаружи  с  росписью красными маками с зелеными листьями крышки с дырочкой фр-т,Фарфор,"Д=7,5 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0076_orig.jpg,ВО-1л58-2017-0076,False,крышка,крышка,Крышка,False,False,Фарфор,False,train_inner
ВО-1л58-2017-0078,Блюдце,Блюдца фарфорового с белой поливой снаружи и внутри со следами росписи голубыми цветами профиль,Фарфор,"Двен=15; Ддон=8,5; выс=2,5 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0078_orig.jpg,ВО-1л58-2017-0078,False,профиль,профиль,Блюдце,False,False,Фарфор,False,train_inner
ВО-1л58-2017-0088,Тарелка,Тарелки фарфоровой с белой поливой внутри и снаружи профиль,Фарфор,"Двен=25; Ддон=12; выс=5,2 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0088_orig.jpg,ВО-1л58-2017-0088,False,профиль,профиль,Тарелка,False,False,Фарфор,False,train_inner
ВО-1л58-2017-0092,Тарелка,Тарелки фарфоровой с белой поливой снаружи и внутри с синей широкой полосой по краю и фрагментами росписи (светло-красные маки с зелеными листьями) на дне профиль,Фарфор,"Двен=22; Ддон=10; выс=4,2 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0092_orig.jpg,ВО-1л58-2017-0092,False,профиль,профиль,Тарелка,False,False,Фарфор,False,train_inner
ВО-1л58-2017-0104,Изразец,Изразца светлоглиняного со следами белой поливы и полихромной росписи скол,Керамика,"6,5+ х 5,5+ х 0,5+ см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0104_orig.jpg,ВО-1л58-2017-0104,False,,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
ВО-1л58-2017-0105,Изразец,"Изразца красноглиняного с белой поливой и лилово-бирюзовой росписью фр-т, румпа утрачена",Керамика,"6+ х 4,5+ х 2 см",Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0105_orig.jpg,ВО-1л58-2017-0105,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
ВО-1л58-2017-0124,Миска (?),Сосуда (миски ?) красноглиняной  с прозрачной бесцветной поливой внутри венчика фр-т,Керамика,Д=18 см,Фрагмент,Техноген - мусор под асфальтом,dataset\ВО-1л58-2017-0124_orig.jpg,ВО-1л58-2017-0124,False,венчик,венчик,Миска,True,False,Керамика,False,train_inner
ВО-1л58-2017-0235,Тарелка,Тарелочки фарфоровой с белой поливой внутри и снаружи профиля фр-т,Фарфор,"Двен=17; Ддон=10; выс=2,5 см",Фрагмент,Засыпка траншеи городского водопровода,dataset\ВО-1л58-2017-0235_orig.jpg,ВО-1л58-2017-0235,False,профиль,профиль,Тарелка,False,False,Фарфор,False,train_inner
ВО-1л58-2017-0242,Миска,Миски красноглиняной с зеленой поливой внутри и снаружи профиля фр-т,Керамика,"Двен=2,; Ддон=16; выс=3,5 см",Фрагмент,Зачистка 1 после техногенной подсыпки,dataset\ВО-1л58-2017-0242_orig.jpg,ВО-1л58-2017-0242,False,профиль,профиль,Миска,False,False,Керамика,False,train_inner
ВО-1л58-2017-0275,Тарелка,Тарелки из каменной массы с белой поливой снаружи и рельефным растительно-геометрическим орнаментом внутри венчика фр-т,Каменная масса,Д= ок 20 см,Фрагмент,Бурая супесь после 1-й зачистки,dataset\ВО-1л58-2017-0275_orig.jpg,ВО-1л58-2017-0275,False,венчик,венчик,Тарелка,False,False,Керамика,False,train_inner
ВО-1л58-2017-0281,Тарелка,Тарелки фаянсовой со следами голубой поливы внутри и снаружи профиля фр-т,Фаянс,Двен=20; Ддон=12; выс=3 см,Фрагмент,Бурая супесь после 1-й зачистки,dataset\ВО-1л58-2017-0281_orig.jpg,ВО-1л58-2017-0281,False,профиль,профиль,Тарелка,False,False,Фаянс,False,train_inner
ВО-1л58-2017-0284,Тарелка,Тарелки фаянсовой с голубой поливой снаружи и внутри с синей росписью по краю венчика фр-т,Фаянс,Д неопределим см,Фрагмент,Бурая супесь после 1-й зачистки,dataset\ВО-1л58-2017-0284_orig.jpg,ВО-1л58-2017-0284,False,венчик,венчик,Тарелка,False,False,Фаянс,False,train_inner
ВО-1л58-2017-0294,Блюдце,Блюдца фарфорового с голубоватой поливой снаружи и внутри с кобальтовой росписью профиля фр-т,Фарфор,"Двен=12; Ддон=8; выс=2,5 см",Фрагмент,Бурая супесь после 1-й зачистки,dataset\ВО-1л58-2017-0294_orig.jpg,ВО-1л58-2017-0294,False,профиль,профиль,Блюдце,False,False,Фарфор,False,train_inner
ВО-1л58-2017-0297,Тарелка/блюдо,Тарелки/блюда красноглиняного с белым ангобом и пятнистой желто-коричневой поливой внутри донца фр-т,Керамика,Д= ок 18 см,Фрагмент,Бурая супесь после 1-й зачистки,dataset\ВО-1л58-2017-0297_orig.jpg,ВО-1л58-2017-0297,False,донце,донце,Тарелка,True,False,Керамика,False,train_inner
ВО-1л58-2017-0305,Изразец,"Изразец поясной красноглиняный с белой поливой, румпа оббита",Керамика,"18,5 х 10,5 х 1,5 см",Фрагмент,Бурая супесь после 1-й зачистки,dataset\ВО-1л58-2017-0305_orig.jpg,ВО-1л58-2017-0305,False,,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
ВО-1л58-2017-0376,Миска,Миски красноглиняной со следами прозрачной бесцветной поливы внутри и рельефным орнаментом венчика фр-т,Керамика,Д=18 см,Фрагмент,Бурая супесь после 1-й зачистки (вокруг столбов),dataset\ВО-1л58-2017-0376_orig.jpg,ВО-1л58-2017-0376,False,венчик,венчик,Миска,False,False,Керамика,False,train_inner
ВО-1л58-2017-0397,Изразец,"Изразца красноглиняного прямоугольного стенового с полихромной росписью (цвета: бирюзовый, лиловый, белый) фр-т",Керамика,"7+ х 4+ х 0,6 см",Фрагмент,Бурая супесь после 1-й зачистки (вокруг столбов),dataset\ВО-1л58-2017-0397_orig.jpg,ВО-1л58-2017-0397,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
ВО-1л58-2017-0421,Тарелка,Тарелки фаянсовой со следами белой поливы и кобальтовой росписи внутри профиля фр-ты,Фаянс,"Двен=24; Ддон=14; выс=2,5 см",Фрагмент,Бурая супесь с раствором и кирп. крошкой (между стенкой и лотком),dataset\ВО-1л58-2017-0421_orig.jpg,ВО-1л58-2017-0421,False,профиль,профиль,Тарелка,False,False,Фаянс,False,train_inner
ВО-1л58-2017-0425,Крышка,Сосуда фаянсового с белой поливой внутри и снаружи крышки фр-т,Фаянс,Д=18 см,Фрагмент,Бурая супесь с раствором и кирп. крошкой (между стенкой и лотком),dataset\ВО-1л58-2017-0425_orig.jpg,ВО-1л58-2017-0425,False,крышка,крышка,Крышка,False,False,Фаянс,False,train_inner
ВО-1л58-2017-0441,Миска (?),Сосуда (миски ?) красноглиняного венчика фр-т,Керамика,Д=24 см,Фрагмент,Бурая супесь с раствором и кирп. крошкой (между стенкой и лотком),dataset\ВО-1л58-2017-0441_orig.jpg,ВО-1л58-2017-0441,False,венчик,венчик,Миска,True,False,Керамика,False,train_inner
ВО-1л58-2017-0448,Изразец,Изразец-перемычка красноглиняный со следами белой поливы и кобальтовой росписи цветами,Керамика,"15 х 3 х 1,5; выс.румп=3,5 см",Целый,Бурая супесь с раствором и кирп. крошкой (между стенкой и лотком),dataset\ВО-1л58-2017-0448_orig.jpg,ВО-1л58-2017-0448,False,,целый_предмет,Изразец,False,False,Керамика,False,train_inner
ВО-1л58-2017-0475,Изразец,Изразца-перемычки красноглиняного с белой поливой и кобальтовой росписью цветами фр-т,Керамика,"10+ х 3 х 1,5; выс.румп=3 см",Фрагмент,Заполнение тр.лотка (не сохр) к ם колодцу вдоль стенки,dataset\ВО-1л58-2017-0475_orig.jpg,ВО-1л58-2017-0475,False,общий_фрагмент,общий_фрагмент,Изразец,False,False,Керамика,False,train_inner
ВО-1л58-2017-0480,Крышка,"Чайника фарфорового с белой поливой внутри и снаружи с золоченой полосой крышка с отбитой (вероятно фигурной) ручкой и отверстием, смещенным к краю",Фарфор,"Д=8,5 см",Фрагмент,"Заполнение колодца, крупный песок",dataset\ВО-1л58-2017-0480_orig.jpg,ВО-1л58-2017-0480,False,ручка,ручка,Крышка,False,False,Фарфор,False,train_inner
ВО-1л58-2017-0487,Тарелка,Тарелки фаянсовой с голубой поливой снаружи и внутри с темно-голубой полосой по краю венчика фр-т,Фаянс,Д= ок 24 см,Фрагмент,Заполнение 2х траншей и ם колодца,dataset\ВО-1л58-2017-0487_orig.jpg,ВО-1л58-2017-0487,False,венчик,венчик,Тарелка,False,False,Фаянс,False,train_inner
ВО-1л58-2017-0488,Тарелка,Тарелки фаянсовой с голубой поливой снаружи и внутри с синим цветком в центре донца фр-т,Фаянс,Д= ок 16 см,Фрагмент,Заполнение 2х траншей и ם колодца,dataset\ВО-1л58-2017-0488_orig.jpg,ВО-1л58-2017-0488,False,донце,донце,Тарелка,False,False,Фаянс,False,train_inner
ВО-1л58-2017-0503,Крышка,Сосуда фаянсового с бежевой поливой внутри и снаружи с  коричневыми вертикальными полосами крышка фрагментированная,Фаянс,"Д=5,5 см",Фрагмент,Засыпка котлована под столбы (на границе линии А и Б),dataset\ВО-1л58-2017-0503_orig.jpg,ВО-1л58-2017-0503,False,крышка,крышка,Крышка,False,False,Фаянс,False,train_inner
